time1,time2,lat1,lon1,alt1,lat2,lon2,alt2,Nationality
5607,6884,21.62117045,-79.03635208,610,-37.85248887,-71.37397938,-107,Cuba
5437,6365,21.62117045,-79.03635208,610,-37.85248887,-71.37397938,343,Cuba
5271,6240,21.62117045,-79.03635208,914,3.90115501,-73.07336878,-46,Cuba
5390,6384,21.62117045,-79.03635208,1829,3.90115501,-73.07336878,267,Cuba
5624,6796,21.62117045,-79.03635208,0,3.90115501,-73.07336878,0,Cuba
5300,6516,21.62117045,-79.03635208,2438,3.90115501,-73.07336878,175,Cuba
5718,6607,21.62117045,-79.03635208,0,3.90115501,-73.07336878,221,Cuba
5140,6845,21.62117045,-79.03635208,4572,3.90115501,-73.07336878,-69,Cuba
5229,6334,21.62117045,-79.03635208,0,3.90115501,-73.07336878,175,Cuba
5267,6320,21.62117045,-79.03635208,305,3.90115501,-73.07336878,1600,Cuba
5592,6653,21.62117045,-79.03635208,0,3.90115501,-73.07336878,76,Cuba
5321,6484,21.62117045,-79.03635208,0,3.90115501,-73.07336878,76,Cuba
5074,6055,21.62117045,-79.03635208,-305,3.90115501,-73.07336878,213,Cuba
5079,6096,21.62117045,-79.03635208,0,3.90115501,-73.07336878,8,Cuba
5310,6988,21.62117045,-79.03635208,-305,3.90115501,-73.07336878,-30,Cuba
5527,6906,21.62117045,-79.03635208,1829,3.90115501,-73.07336878,6995,Cuba
5222,6998,21.62117045,-79.03635208,0,3.90115501,-73.07336878,8847,Cuba
5538,6593,21.62117045,-79.03635208,0,21.62117045,-79.03635208,-84,Cuba
5615,6075,21.62117045,-79.03635208,0,21.62117045,-79.03635208,30,Cuba
5457,6124,21.62117045,-79.03635208,0,21.62117045,-79.03635208,488,Cuba
5862,6610,21.62117045,-79.03635208,1524,-1.427420251,-78.76707246,191,Cuba
5098,6249,21.62117045,-79.03635208,305,-1.427420251,-78.76707246,145,Cuba
5804,6426,21.62117045,-79.03635208,914,-1.427420251,-78.76707246,3901,Cuba
6000,6364,21.62117045,-79.03635208,305,-1.427420251,-78.76707246,457,Cuba
5032,6736,21.62117045,-79.03635208,-305,-1.427420251,-78.76707246,1097,Cuba
5293,6898,21.62117045,-79.03635208,0,14.81922171,-86.6191446,152,Cuba
5322,6787,21.62117045,-79.03635208,3962,14.81922171,-86.6191446,1699,Cuba
5460,6790,21.62117045,-79.03635208,305,14.81922171,-86.6191446,152,Cuba
5959,6568,21.62117045,-79.03635208,0,14.81922171,-86.6191446,221,Cuba
5735,6167,21.62117045,-79.03635208,-305,14.81922171,-86.6191446,9449,Cuba
5520,6822,21.62117045,-79.03635208,-305,14.81922171,-86.6191446,10973,Cuba
5090,6913,21.62117045,-79.03635208,2743,14.81922171,-86.6191446,191,Cuba
5151,6451,21.62117045,-79.03635208,-305,14.81922171,-86.6191446,8,Cuba
5787,6230,21.62117045,-79.03635208,0,14.81922171,-86.6191446,2469,Cuba
5727,6300,21.62117045,-79.03635208,11278,14.81922171,-86.6191446,2751,Cuba
5120,6061,21.62117045,-79.03635208,0,14.81922171,-86.6191446,0,Cuba
5067,6967,21.62117045,-79.03635208,0,14.81922171,-86.6191446,-8,Cuba
5370,6950,21.62117045,-79.03635208,1829,14.81922171,-86.6191446,-30,Cuba
5875,6155,21.62117045,-79.03635208,0,14.81922171,-86.6191446,11278,Cuba
5873,6826,21.62117045,-79.03635208,305,14.81922171,-86.6191446,-76,Cuba
5268,6786,21.62117045,-79.03635208,9449,14.81922171,-86.6191446,8847,Cuba
5919,6564,21.62117045,-79.03635208,5791,14.81922171,-86.6191446,274,Cuba
5437,6853,21.62117045,-79.03635208,610,14.81922171,-86.6191446,6005,Cuba
5209,6616,21.62117045,-79.03635208,0,14.81922171,-86.6191446,8839,Cuba
5545,6532,21.62117045,-79.03635208,610,14.81922171,-86.6191446,251,Cuba
5550,6359,21.62117045,-79.03635208,2134,14.81922171,-86.6191446,640,Cuba
5054,6344,21.62117045,-79.03635208,1524,14.81922171,-86.6191446,1448,Cuba
5954,6012,21.62117045,-79.03635208,305,14.81922171,-86.6191446,3924,Cuba
5643,6694,21.62117045,-79.03635208,1829,14.81922171,-86.6191446,457,Cuba
5581,6624,21.62117045,-79.03635208,-305,14.81922171,-86.6191446,38,Cuba
5543,6655,21.62117045,-79.03635208,0,14.81922171,-86.6191446,0,Cuba
5397,6927,21.62117045,-79.03635208,-305,14.81922171,-86.6191446,10973,Cuba
5786,6767,21.62117045,-79.03635208,2134,14.81922171,-86.6191446,648,Cuba
5525,6168,21.62117045,-79.03635208,2134,14.81922171,-86.6191446,4511,Cuba
5823,6380,21.62117045,-79.03635208,1524,14.81922171,-86.6191446,2339,Cuba
5823,6971,21.62117045,-79.03635208,2134,14.81922171,-86.6191446,594,Cuba
5872,6233,21.62117045,-79.03635208,305,14.81922171,-86.6191446,23,Cuba
5342,6785,21.62117045,-79.03635208,0,14.81922171,-86.6191446,-46,Cuba
5936,6426,21.62117045,-79.03635208,1524,14.81922171,-86.6191446,274,Cuba
5138,6784,21.62117045,-79.03635208,2438,14.81922171,-86.6191446,1920,Cuba
5375,6781,21.62117045,-79.03635208,10973,14.81922171,-86.6191446,69,Cuba
5255,6890,21.62117045,-79.03635208,0,14.81922171,-86.6191446,2012,Cuba
5018,6721,21.62117045,-79.03635208,10668,14.81922171,-86.6191446,1158,Cuba
5664,6492,21.62117045,-79.03635208,0,14.81922171,-86.6191446,-15,Cuba
5312,6939,21.62117045,-79.03635208,305,14.81922171,-86.6191446,1966,Cuba
5908,6946,21.62117045,-79.03635208,0,14.81922171,-86.6191446,168,Cuba
5859,6582,21.62117045,-79.03635208,0,14.81922171,-86.6191446,122,Cuba
5106,6161,21.62117045,-79.03635208,7925,14.81922171,-86.6191446,-23,Cuba
5188,6393,21.62117045,-79.03635208,11582,14.81922171,-86.6191446,724,Cuba
5874,6093,21.62117045,-79.03635208,1219,14.81922171,-86.6191446,11582,Cuba
5706,6202,21.62117045,-79.03635208,3658,14.81922171,-86.6191446,-107,Cuba
5815,6193,21.62117045,-79.03635208,305,14.81922171,-86.6191446,160,Cuba
5780,6387,21.62117045,-79.03635208,2134,14.81922171,-86.6191446,2522,Cuba
5453,6959,21.62117045,-79.03635208,0,14.81922171,-86.6191446,-107,Cuba
5640,6662,21.62117045,-79.03635208,7925,14.81922171,-86.6191446,-91,Cuba
5570,6357,21.62117045,-79.03635208,305,14.81922171,-86.6191446,46,Cuba
5201,6302,21.62117045,-79.03635208,0,14.81922171,-86.6191446,10363,Cuba
5290,6971,21.62117045,-79.03635208,2438,14.81922171,-86.6191446,914,Cuba
5618,6794,21.62117045,-79.03635208,10668,14.81922171,-86.6191446,0,Cuba
5714,6595,21.62117045,-79.03635208,8534,14.81922171,-86.6191446,1882,Cuba
5504,6713,21.62117045,-79.03635208,0,14.81922171,-86.6191446,-46,Cuba
5646,6966,21.62117045,-79.03635208,0,14.81922171,-86.6191446,274,Cuba
5660,6449,21.62117045,-79.03635208,0,14.81922171,-86.6191446,8412,Cuba
5292,6772,21.62117045,-79.03635208,1219,14.81922171,-86.6191446,10660,Cuba
5679,6468,21.62117045,-79.03635208,8839,14.81922171,-86.6191446,7612,Cuba
5096,6066,21.62117045,-79.03635208,0,14.81922171,-86.6191446,30,Cuba
5626,6332,21.62117045,-79.03635208,-305,14.81922171,-86.6191446,366,Cuba
5106,6258,21.62117045,-79.03635208,305,14.81922171,-86.6191446,602,Cuba
5723,6740,21.62117045,-79.03635208,5182,14.81922171,-86.6191446,244,Cuba
5795,6484,21.62117045,-79.03635208,610,14.81922171,-86.6191446,533,Cuba
5620,6787,21.62117045,-79.03635208,9144,14.81922171,-86.6191446,-53,Cuba
5858,6013,21.62117045,-79.03635208,2438,14.81922171,-86.6191446,2248,Cuba
5562,6867,21.62117045,-79.03635208,0,14.81922171,-86.6191446,-107,Cuba
5127,6952,21.62117045,-79.03635208,610,14.81922171,-86.6191446,7620,Cuba
5364,6839,21.62117045,-79.03635208,1524,14.81922171,-86.6191446,610,Cuba
5238,6636,21.62117045,-79.03635208,305,14.81922171,-86.6191446,305,Cuba
5890,6321,21.62117045,-79.03635208,914,14.81922171,-86.6191446,602,Cuba
5387,6318,21.62117045,-79.03635208,1829,14.81922171,-86.6191446,3284,Cuba
5681,6369,21.62117045,-79.03635208,7925,14.81922171,-86.6191446,244,Cuba
5491,6773,21.62117045,-79.03635208,-305,14.81922171,-86.6191446,221,Cuba
5282,6249,21.62117045,-79.03635208,0,14.81922171,-86.6191446,-107,Cuba
5288,6813,21.62117045,-79.03635208,0,14.81922171,-86.6191446,2438,Cuba
5679,6753,21.62117045,-79.03635208,0,14.81922171,-86.6191446,335,Cuba
5626,6540,21.62117045,-79.03635208,9754,14.81922171,-86.6191446,114,Cuba
5491,6832,21.62117045,-79.03635208,0,14.81922171,-86.6191446,305,Cuba
5398,6695,21.62117045,-79.03635208,9754,14.81922171,-86.6191446,290,Cuba
5965,6666,21.62117045,-79.03635208,610,14.81922171,-86.6191446,366,Cuba
5833,6693,21.62117045,-79.03635208,5791,14.81922171,-86.6191446,160,Cuba
5591,6583,21.62117045,-79.03635208,914,14.81922171,-86.6191446,11270,Cuba
5776,6444,21.62117045,-79.03635208,0,14.81922171,-86.6191446,91,Cuba
5617,6244,21.62117045,-79.03635208,1829,14.81922171,-86.6191446,9152,Cuba
5524,6884,21.62117045,-79.03635208,305,14.81922171,-86.6191446,282,Cuba
5256,6553,21.62117045,-79.03635208,914,14.81922171,-86.6191446,335,Cuba
5131,6411,21.62117045,-79.03635208,610,14.81922171,-86.6191446,2446,Cuba
5674,6935,21.62117045,-79.03635208,1524,12.83990623,-85.03478316,297,Cuba
5101,6876,21.62117045,-79.03635208,0,12.83990623,-85.03478316,213,Cuba
5770,6992,21.62117045,-79.03635208,2134,12.83990623,-85.03478316,122,Cuba
5084,6723,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-15,Cuba
5479,6697,21.62117045,-79.03635208,914,12.83990623,-85.03478316,191,Cuba
5160,6713,21.62117045,-79.03635208,0,12.83990623,-85.03478316,213,Cuba
5778,6758,21.62117045,-79.03635208,305,12.83990623,-85.03478316,198,Cuba
5138,6731,21.62117045,-79.03635208,914,12.83990623,-85.03478316,518,Cuba
5794,6195,21.62117045,-79.03635208,0,12.83990623,-85.03478316,11887,Cuba
5819,6066,21.62117045,-79.03635208,1829,12.83990623,-85.03478316,907,Cuba
5074,6336,21.62117045,-79.03635208,305,12.83990623,-85.03478316,38,Cuba
5232,6983,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,11918,Cuba
5659,6051,21.62117045,-79.03635208,0,12.83990623,-85.03478316,152,Cuba
5371,6349,21.62117045,-79.03635208,914,12.83990623,-85.03478316,328,Cuba
5870,6689,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-38,Cuba
5453,6880,21.62117045,-79.03635208,9754,12.83990623,-85.03478316,-15,Cuba
5842,6578,21.62117045,-79.03635208,305,12.83990623,-85.03478316,480,Cuba
5664,6691,21.62117045,-79.03635208,1829,12.83990623,-85.03478316,2537,Cuba
5864,6519,21.62117045,-79.03635208,7925,12.83990623,-85.03478316,846,Cuba
5641,6106,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,297,Cuba
5483,6154,21.62117045,-79.03635208,3658,12.83990623,-85.03478316,396,Cuba
5523,6537,21.62117045,-79.03635208,4267,12.83990623,-85.03478316,1090,Cuba
5464,6596,21.62117045,-79.03635208,5182,12.83990623,-85.03478316,11582,Cuba
5724,6480,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-122,Cuba
5482,6548,21.62117045,-79.03635208,305,12.83990623,-85.03478316,259,Cuba
5132,6194,21.62117045,-79.03635208,610,12.83990623,-85.03478316,46,Cuba
5720,6743,21.62117045,-79.03635208,610,12.83990623,-85.03478316,785,Cuba
5346,6184,21.62117045,-79.03635208,305,12.83990623,-85.03478316,381,Cuba
5346,6924,21.62117045,-79.03635208,0,12.83990623,-85.03478316,38,Cuba
5672,6135,21.62117045,-79.03635208,305,12.83990623,-85.03478316,-99,Cuba
5553,6706,21.62117045,-79.03635208,0,12.83990623,-85.03478316,594,Cuba
5915,6221,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-23,Cuba
5737,6363,21.62117045,-79.03635208,9754,12.83990623,-85.03478316,1615,Cuba
5023,6651,21.62117045,-79.03635208,3658,12.83990623,-85.03478316,411,Cuba
5477,6278,21.62117045,-79.03635208,1524,12.83990623,-85.03478316,480,Cuba
5511,6040,21.62117045,-79.03635208,610,12.83990623,-85.03478316,282,Cuba
5929,6472,21.62117045,-79.03635208,3353,12.83990623,-85.03478316,206,Cuba
5757,6232,21.62117045,-79.03635208,0,12.83990623,-85.03478316,10089,Cuba
5792,6521,21.62117045,-79.03635208,11582,12.83990623,-85.03478316,76,Cuba
5285,6527,21.62117045,-79.03635208,9144,12.83990623,-85.03478316,9167,Cuba
5647,6783,21.62117045,-79.03635208,7010,12.83990623,-85.03478316,0,Cuba
5254,6861,21.62117045,-79.03635208,0,12.83990623,-85.03478316,10058,Cuba
5008,6901,21.62117045,-79.03635208,305,12.83990623,-85.03478316,10363,Cuba
5142,6816,21.62117045,-79.03635208,1829,12.83990623,-85.03478316,1585,Cuba
5088,6695,21.62117045,-79.03635208,0,12.83990623,-85.03478316,297,Cuba
5013,6076,21.62117045,-79.03635208,0,12.83990623,-85.03478316,10973,Cuba
5171,6579,21.62117045,-79.03635208,305,12.83990623,-85.03478316,244,Cuba
5343,6362,21.62117045,-79.03635208,610,12.83990623,-85.03478316,152,Cuba
5083,6906,21.62117045,-79.03635208,9754,12.83990623,-85.03478316,274,Cuba
5091,6704,21.62117045,-79.03635208,1829,12.83990623,-85.03478316,1478,Cuba
5968,6833,21.62117045,-79.03635208,1219,12.83990623,-85.03478316,-8,Cuba
5112,6263,21.62117045,-79.03635208,0,12.83990623,-85.03478316,1501,Cuba
5285,6616,21.62117045,-79.03635208,610,12.83990623,-85.03478316,91,Cuba
5060,6425,21.62117045,-79.03635208,0,12.83990623,-85.03478316,5791,Cuba
5802,6891,21.62117045,-79.03635208,2134,12.83990623,-85.03478316,815,Cuba
5317,6618,21.62117045,-79.03635208,2743,12.83990623,-85.03478316,701,Cuba
5810,6623,21.62117045,-79.03635208,0,12.83990623,-85.03478316,1334,Cuba
5451,6924,21.62117045,-79.03635208,305,12.83990623,-85.03478316,-122,Cuba
5453,6420,21.62117045,-79.03635208,305,12.83990623,-85.03478316,351,Cuba
5322,6496,21.62117045,-79.03635208,305,12.83990623,-85.03478316,251,Cuba
5316,6255,21.62117045,-79.03635208,305,12.83990623,-85.03478316,1577,Cuba
5760,6705,21.62117045,-79.03635208,2438,12.83990623,-85.03478316,6706,Cuba
5473,6887,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,610,Cuba
5716,6936,21.62117045,-79.03635208,6401,12.83990623,-85.03478316,84,Cuba
5138,6282,21.62117045,-79.03635208,5182,12.83990623,-85.03478316,10668,Cuba
5020,6383,21.62117045,-79.03635208,305,12.83990623,-85.03478316,-30,Cuba
5579,6632,21.62117045,-79.03635208,10668,12.83990623,-85.03478316,251,Cuba
5812,6357,21.62117045,-79.03635208,305,12.83990623,-85.03478316,274,Cuba
5333,6101,21.62117045,-79.03635208,305,12.83990623,-85.03478316,602,Cuba
5113,6837,21.62117045,-79.03635208,0,12.83990623,-85.03478316,4877,Cuba
5434,6566,21.62117045,-79.03635208,1219,12.83990623,-85.03478316,0,Cuba
5365,6567,21.62117045,-79.03635208,3048,12.83990623,-85.03478316,998,Cuba
5894,6481,21.62117045,-79.03635208,305,12.83990623,-85.03478316,3246,Cuba
5300,6485,21.62117045,-79.03635208,610,12.83990623,-85.03478316,290,Cuba
5382,6384,21.62117045,-79.03635208,10668,12.83990623,-85.03478316,2766,Cuba
5627,6977,21.62117045,-79.03635208,610,12.83990623,-85.03478316,1273,Cuba
5007,6175,21.62117045,-79.03635208,0,12.83990623,-85.03478316,251,Cuba
5371,6638,21.62117045,-79.03635208,914,12.83990623,-85.03478316,320,Cuba
5635,6752,21.62117045,-79.03635208,305,12.83990623,-85.03478316,922,Cuba
5349,6140,21.62117045,-79.03635208,305,12.83990623,-85.03478316,1128,Cuba
5810,6124,21.62117045,-79.03635208,4572,12.83990623,-85.03478316,617,Cuba
5567,6816,21.62117045,-79.03635208,0,12.83990623,-85.03478316,3345,Cuba
5639,6902,21.62117045,-79.03635208,10363,12.83990623,-85.03478316,1920,Cuba
5688,6868,21.62117045,-79.03635208,914,12.83990623,-85.03478316,1791,Cuba
5712,6581,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,-130,Cuba
5389,6298,21.62117045,-79.03635208,2743,12.83990623,-85.03478316,1905,Cuba
5322,6176,21.62117045,-79.03635208,4877,12.83990623,-85.03478316,6888,Cuba
5100,6678,21.62117045,-79.03635208,3353,12.83990623,-85.03478316,-69,Cuba
5983,6644,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-23,Cuba
5818,6592,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-53,Cuba
5281,6282,21.62117045,-79.03635208,11582,12.83990623,-85.03478316,709,Cuba
5536,6120,21.62117045,-79.03635208,10668,12.83990623,-85.03478316,-76,Cuba
5627,6130,21.62117045,-79.03635208,0,12.83990623,-85.03478316,0,Cuba
5757,6926,21.62117045,-79.03635208,305,12.83990623,-85.03478316,6965,Cuba
5115,6943,21.62117045,-79.03635208,5182,12.83990623,-85.03478316,2019,Cuba
5352,6841,21.62117045,-79.03635208,305,12.83990623,-85.03478316,11887,Cuba
5395,6472,21.62117045,-79.03635208,305,12.83990623,-85.03478316,-122,Cuba
5844,6745,21.62117045,-79.03635208,914,12.83990623,-85.03478316,396,Cuba
5271,6961,21.62117045,-79.03635208,305,12.83990623,-85.03478316,145,Cuba
5796,6523,21.62117045,-79.03635208,610,12.83990623,-85.03478316,1097,Cuba
5222,6102,21.62117045,-79.03635208,0,12.83990623,-85.03478316,183,Cuba
5302,6845,21.62117045,-79.03635208,610,12.83990623,-85.03478316,76,Cuba
5361,6191,21.62117045,-79.03635208,0,12.83990623,-85.03478316,282,Cuba
5443,6584,21.62117045,-79.03635208,305,12.83990623,-85.03478316,335,Cuba
5808,6646,21.62117045,-79.03635208,305,12.83990623,-85.03478316,30,Cuba
5798,6528,21.62117045,-79.03635208,10973,12.83990623,-85.03478316,0,Cuba
5480,6773,21.62117045,-79.03635208,0,12.83990623,-85.03478316,0,Cuba
5106,6317,21.62117045,-79.03635208,0,12.83990623,-85.03478316,10363,Cuba
5309,6714,21.62117045,-79.03635208,3048,12.83990623,-85.03478316,168,Cuba
5719,6424,21.62117045,-79.03635208,10973,12.83990623,-85.03478316,69,Cuba
5421,6068,21.62117045,-79.03635208,0,12.83990623,-85.03478316,975,Cuba
5284,6118,21.62117045,-79.03635208,305,12.83990623,-85.03478316,320,Cuba
5096,6996,21.62117045,-79.03635208,5486,12.83990623,-85.03478316,343,Cuba
5892,6670,21.62117045,-79.03635208,0,12.83990623,-85.03478316,236,Cuba
5805,6482,21.62117045,-79.03635208,305,12.83990623,-85.03478316,1852,Cuba
5518,6069,21.62117045,-79.03635208,3048,12.83990623,-85.03478316,-61,Cuba
5461,6723,21.62117045,-79.03635208,0,12.83990623,-85.03478316,0,Cuba
5187,6870,21.62117045,-79.03635208,305,12.83990623,-85.03478316,4526,Cuba
5906,6414,21.62117045,-79.03635208,7315,12.83990623,-85.03478316,7498,Cuba
5772,6261,21.62117045,-79.03635208,1219,12.83990623,-85.03478316,-46,Cuba
5123,6922,21.62117045,-79.03635208,0,12.83990623,-85.03478316,221,Cuba
5471,6180,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,259,Cuba
5562,6428,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,-61,Cuba
5371,6601,21.62117045,-79.03635208,2438,12.83990623,-85.03478316,5357,Cuba
5060,6237,21.62117045,-79.03635208,10363,12.83990623,-85.03478316,0,Cuba
5086,6478,21.62117045,-79.03635208,610,12.83990623,-85.03478316,6005,Cuba
5361,6240,21.62117045,-79.03635208,914,12.83990623,-85.03478316,99,Cuba
5136,6122,21.62117045,-79.03635208,7925,12.83990623,-85.03478316,442,Cuba
5442,6990,21.62117045,-79.03635208,0,12.83990623,-85.03478316,2111,Cuba
5371,6499,21.62117045,-79.03635208,305,12.83990623,-85.03478316,130,Cuba
6000,6018,21.62117045,-79.03635208,8230,12.83990623,-85.03478316,-38,Cuba
5293,6714,21.62117045,-79.03635208,0,12.83990623,-85.03478316,411,Cuba
5751,6517,21.62117045,-79.03635208,1829,12.83990623,-85.03478316,7338,Cuba
5653,6159,21.62117045,-79.03635208,0,12.83990623,-85.03478316,175,Cuba
5803,6112,21.62117045,-79.03635208,2743,12.83990623,-85.03478316,46,Cuba
5114,6741,21.62117045,-79.03635208,2134,12.83990623,-85.03478316,5700,Cuba
5729,6163,21.62117045,-79.03635208,3048,12.83990623,-85.03478316,335,Cuba
5499,6473,21.62117045,-79.03635208,305,12.83990623,-85.03478316,290,Cuba
5152,6628,21.62117045,-79.03635208,9754,12.83990623,-85.03478316,6005,Cuba
5718,6649,21.62117045,-79.03635208,10668,12.83990623,-85.03478316,4846,Cuba
5680,6486,21.62117045,-79.03635208,4877,12.83990623,-85.03478316,335,Cuba
5920,6157,21.62117045,-79.03635208,0,12.83990623,-85.03478316,290,Cuba
5379,6029,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,46,Cuba
5469,6089,21.62117045,-79.03635208,3962,12.83990623,-85.03478316,251,Cuba
5681,6409,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,99,Cuba
5331,6656,21.62117045,-79.03635208,305,12.83990623,-85.03478316,-15,Cuba
5418,6628,21.62117045,-79.03635208,0,12.83990623,-85.03478316,3452,Cuba
5808,6395,21.62117045,-79.03635208,1524,12.83990623,-85.03478316,2621,Cuba
5846,6113,21.62117045,-79.03635208,2134,12.83990623,-85.03478316,709,Cuba
5904,6807,21.62117045,-79.03635208,1829,12.83990623,-85.03478316,5349,Cuba
5968,6073,21.62117045,-79.03635208,0,12.83990623,-85.03478316,282,Cuba
5163,6929,21.62117045,-79.03635208,305,12.83990623,-85.03478316,838,Cuba
5256,6153,21.62117045,-79.03635208,0,12.83990623,-85.03478316,1067,Cuba
5630,6711,21.62117045,-79.03635208,305,12.83990623,-85.03478316,442,Cuba
5900,6532,21.62117045,-79.03635208,914,12.83990623,-85.03478316,251,Cuba
5083,6533,21.62117045,-79.03635208,914,12.83990623,-85.03478316,-122,Cuba
5693,6759,21.62117045,-79.03635208,0,12.83990623,-85.03478316,6835,Cuba
5297,6989,21.62117045,-79.03635208,0,12.83990623,-85.03478316,373,Cuba
5180,6111,21.62117045,-79.03635208,3353,12.83990623,-85.03478316,9174,Cuba
5995,6685,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-84,Cuba
5758,6633,21.62117045,-79.03635208,1524,12.83990623,-85.03478316,2484,Cuba
5567,6346,21.62117045,-79.03635208,1219,12.83990623,-85.03478316,-91,Cuba
5635,6523,21.62117045,-79.03635208,0,12.83990623,-85.03478316,290,Cuba
5178,6232,21.62117045,-79.03635208,10973,12.83990623,-85.03478316,777,Cuba
5429,6016,21.62117045,-79.03635208,2438,12.83990623,-85.03478316,427,Cuba
5123,6677,21.62117045,-79.03635208,914,12.83990623,-85.03478316,396,Cuba
5116,6926,21.62117045,-79.03635208,0,12.83990623,-85.03478316,2537,Cuba
5824,6248,21.62117045,-79.03635208,11887,12.83990623,-85.03478316,4557,Cuba
5869,6807,21.62117045,-79.03635208,8230,12.83990623,-85.03478316,8412,Cuba
5676,6771,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-30,Cuba
5124,6400,21.62117045,-79.03635208,0,12.83990623,-85.03478316,884,Cuba
5914,6106,21.62117045,-79.03635208,1829,12.83990623,-85.03478316,1158,Cuba
5935,6435,21.62117045,-79.03635208,3048,12.83990623,-85.03478316,328,Cuba
5263,6818,21.62117045,-79.03635208,305,12.83990623,-85.03478316,4846,Cuba
5625,6550,21.62117045,-79.03635208,914,12.83990623,-85.03478316,0,Cuba
5797,6502,21.62117045,-79.03635208,1829,12.83990623,-85.03478316,465,Cuba
5863,6084,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,472,Cuba
5442,6315,21.62117045,-79.03635208,4572,12.83990623,-85.03478316,541,Cuba
5874,6618,21.62117045,-79.03635208,-305,12.83990623,-85.03478316,4260,Cuba
5803,6596,21.62117045,-79.03635208,305,12.83990623,-85.03478316,9662,Cuba
5709,6229,21.62117045,-79.03635208,305,12.83990623,-85.03478316,251,Cuba
5313,6400,21.62117045,-79.03635208,0,12.83990623,-85.03478316,168,Cuba
5956,6364,21.62117045,-79.03635208,4877,12.83990623,-85.03478316,168,Cuba
5673,6112,21.62117045,-79.03635208,9449,12.83990623,-85.03478316,175,Cuba
5975,6909,21.62117045,-79.03635208,8534,12.83990623,-85.03478316,-84,Cuba
5668,6597,21.62117045,-79.03635208,610,12.83990623,-85.03478316,457,Cuba
5815,6030,21.62117045,-79.03635208,0,12.83990623,-85.03478316,91,Cuba
5677,6665,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-61,Cuba
5916,6977,21.62117045,-79.03635208,1524,12.83990623,-85.03478316,8230,Cuba
5462,6107,21.62117045,-79.03635208,0,12.83990623,-85.03478316,594,Cuba
5841,6832,21.62117045,-79.03635208,0,12.83990623,-85.03478316,91,Cuba
5308,6673,21.62117045,-79.03635208,610,12.83990623,-85.03478316,7506,Cuba
5551,6173,21.62117045,-79.03635208,305,12.83990623,-85.03478316,579,Cuba
5401,6992,21.62117045,-79.03635208,0,12.83990623,-85.03478316,617,Cuba
5595,6217,21.62117045,-79.03635208,914,12.83990623,-85.03478316,10973,Cuba
5620,6810,21.62117045,-79.03635208,0,12.83990623,-85.03478316,7567,Cuba
5978,6901,21.62117045,-79.03635208,0,12.83990623,-85.03478316,114,Cuba
5411,6253,21.62117045,-79.03635208,2134,12.83990623,-85.03478316,274,Cuba
5656,6466,21.62117045,-79.03635208,9754,12.83990623,-85.03478316,366,Cuba
5094,6745,21.62117045,-79.03635208,7925,12.83990623,-85.03478316,389,Cuba
5001,6100,21.62117045,-79.03635208,2134,12.83990623,-85.03478316,213,Cuba
5925,6545,21.62117045,-79.03635208,610,12.83990623,-85.03478316,30,Cuba
5156,6934,21.62117045,-79.03635208,0,12.83990623,-85.03478316,274,Cuba
5299,6112,21.62117045,-79.03635208,8230,12.83990623,-85.03478316,213,Cuba
5825,6757,21.62117045,-79.03635208,305,12.83990623,-85.03478316,198,Cuba
5224,6280,21.62117045,-79.03635208,0,12.83990623,-85.03478316,-61,Cuba
5265,6835,21.62117045,-79.03635208,914,12.83990623,-85.03478316,709,Cuba
5558,6321,21.62117045,-79.03635208,3353,12.83990623,-85.03478316,2477,Cuba
5147,6391,21.62117045,-79.03635208,0,12.83990623,-85.03478316,274,Cuba
5261,6873,21.62117045,-79.03635208,4877,12.83990623,-85.03478316,168,Cuba
5914,6213,21.62117045,-79.03635208,0,12.83990623,-85.03478316,160,Cuba
5184,6504,21.62117045,-79.03635208,305,12.83990623,-85.03478316,4557,Cuba
5465,6157,21.62117045,-79.03635208,0,12.83990623,-85.03478316,602,Cuba
5801,6162,21.62117045,-79.03635208,10058,12.83990623,-85.03478316,0,Cuba
5929,6365,21.62117045,-79.03635208,10363,12.83990623,-85.03478316,10394,Cuba
5374,6496,21.62117045,-79.03635208,10668,12.83990623,-85.03478316,6012,Cuba
5103,6054,21.62117045,-79.03635208,2743,12.83990623,-85.03478316,259,Cuba
5230,6347,21.62117045,-79.03635208,10668,12.83990623,-85.03478316,3299,Cuba
5006,6453,21.62117045,-79.03635208,9449,12.83990623,-85.03478316,-38,Cuba
